ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
225
ITEM: BOX BOUNDS ff ff pp
0 40
0 20
-1 1
ITEM: ATOMS x y c_ps v_speed 
17.0358 6.9067 3787.64 0.0334939 
17.6301 7.0728 5338.31 0.194983 
18.168 6.84739 5681.29 0.213434 
18.685 7.08323 7305.28 0.0777086 
19.1646 7.37296 8979.31 0.202096 
19.5504 7.73803 11740.1 0.329197 
29.8195 9.10131 8.95568 3.9504 
33.4046 7.93196 0 3.99733 
14.6267 8.03705 917.219 0.60731 
15.2764 8.39468 1715.94 0.305594 
15.2672 7.68076 2071.62 0.631429 
15.8496 7.29905 2716.15 0.58398 
16.3969 7.65516 3899.73 0.152006 
16.9766 7.55418 4377.33 0.0784016 
17.5548 7.65572 6331.97 0.149943 
18.1314 7.52652 5534.61 0.111282 
18.6785 7.66588 7683.4 0.2925 
19.1579 8.04902 8752.78 0.466018 
19.8843 8.62533 6313.19 0.508607 
27.8591 7.25634 0 4.04153 
32.2712 8.56965 2.31238 3.99312 
34.6113 8.1013 0 4.00424 
37.0173 7.25185 2.94775 3.99065 
14.5818 8.79887 826.582 0.379652 
15.8888 8.0303 2828.85 0.382054 
15.9788 8.66602 2656.32 0.573383 
16.5841 8.30058 2623.09 0.502975 
17.2278 8.1627 4261.32 0.309759 
17.951 8.12535 5712.44 0.294118 
18.5185 8.21915 7054.91 0.361831 
18.9985 8.5484 7670.63 0.627034 
19.4947 8.9235 8668.5 0.507228 
27.5135 8.72361 9.84703 3.94202 
30.8476 7.87691 0 4.015 
33.1239 9.34477 5.32424 3.99808 
34.9286 9.36633 21.9768 3.98153 
37.5241 8.26344 10.8916 3.98616 
38.6531 8.33795 162.018 3.95233 
14.7249 9.47495 1047.87 0.56166 
15.4065 9.07773 1731.81 0.658526 
16.5524 8.99562 3641.61 0.334108 
17.1106 8.78945 4844.93 0.3928 
17.6755 8.63287 5577.07 0.420014 
18.3242 8.75562 5378.89 0.489494 
18.8877 9.08685 6587.74 0.645347 
19.534 9.43982 6395.82 0.707986 
26.1459 8.4839 0 4.00121 
30.5121 9.90367 15.7981 4.02115 
31.5727 9.5659 9.58648 4.00849 
34.0847 9.93876 24.1051 3.98937 
35.5894 7.39693 0 3.99933 
39.3452 7.79685 334.527 2.31115 
39.0613 9.0555 1598.42 2.04786 
15.4828 9.77915 1923.63 0.530572 
16.0509 9.38731 2653.23 0.353538 
16.8059 9.63244 3169.48 0.459036 
17.3669 9.35336 4686.24 0.487891 
17.9328 9.18139 5850.27 0.526007 
18.514 9.47411 6450.45 0.650104 
19.1392 9.76675 6697.18 0.659338 
25.3051 10.0407 4.89081 3.91906 
28.3479 9.3227 15.1246 4.08443 
31.4776 10.6754 35.5836 3.99527 
32.3803 10.3882 38.2355 4.0542 
34.4168 11.0363 18.6786 4.04919 
37.9711 9.32417 1002.9 3.62926 
38.5564 9.52446 1618.75 0.329809 
39.7128 8.4301 337.461 1.7053 
14.8571 10.1755 1081.73 0.647453 
16.2677 10.0132 2812.27 0.470518 
16.8845 10.2844 3749.5 0.179918 
17.4462 9.95221 4519.29 0.44233 
18.0416 9.78019 6563.18 0.414378 
18.7077 10.0705 7911.95 0.423464 
23.4635 9.23908 0 3.90238 
26.5553 10.1846 7.03403 4.00546 
29.3898 10.175 13.7425 4.09064 
31.6002 11.8218 6.08294 3.94442 
33.3516 10.6855 22.4277 4.00853 
36.9445 9.24591 28.2363 4.01187 
38.0982 10.3679 783.973 2.66517 
39.1495 10.0443 1092.35 2.84231 
39.5413 9.44446 1347.84 2.65905 
15.6743 10.4103 2349.49 0.107705 
16.2931 10.6793 3340.83 0.061982 
16.899 10.9137 4272.78 0.279548 
17.4762 10.5685 4782.09 0.368114 
18.0553 10.3227 6799.71 0.371247 
18.626 10.5604 9152.13 0.333592 
20.1875 9.96836 335.337 4.27708 
24.2273 10.6198 0 4.02922 
27.0842 11.31 0 3.98102 
30.4498 11.0278 18.9369 4.01107 
33.7423 11.8193 29.3797 4.08524 
35.9441 9.34134 23.9724 3.999 
37.1373 10.3518 30.0175 3.95947 
39.2434 11.682 569.512 4.12798 
39.7739 11.0469 2870.84 0.87104 
15.0537 10.8465 1358.02 0.195152 
15.7341 11.0776 2526.79 0.411405 
16.369 11.3234 3679.09 0.151143 
17.4583 11.1899 5147 0.397691 
18.0412 10.8799 6898.87 0.263599 
18.5966 11.0567 10300.4 0.250567 
19.5289 10.4162 595.632 2.46159 
20.8903 10.3838 120.131 4.30859 
24.1562 12.0834 0 3.91742 
28.3569 10.4039 12.1855 3.94753 
32.7047 11.7127 11.9968 3.9393 
35.5269 10.9879 6.42804 4.0035 
37.7402 11.5344 35.6144 3.99413 
38.5329 10.8453 787.796 2.8283 
39.444 10.6426 3388.57 0.775856 
15.141 11.5379 1584.56 0.286278 
15.8322 11.7599 2655.02 0.302495 
16.9387 11.5675 4662.75 0.0560113 
17.4746 11.8433 5340.42 0.171652 
17.997 11.4553 6830.25 0.19668 
18.0153 12.0618 6833.01 0.0808323 
18.5339 11.605 8846.27 0.0949159 
19.1165 11.1053 7362.56 0.717939 
20.8729 11.4017 13.8967 4.09025 
25.8576 10.9778 11.9248 4.12895 
29.4741 11.3218 13.205 3.96242 
33.4801 13.5276 0 3.99998 
36.6236 11.2962 15.3259 3.98805 
38.6004 11.9246 501.987 1.70791 
38.7809 12.9412 12.196 4.02017 
14.6298 12.0746 623.355 0.442672 
15.3234 12.2172 2259.4 0.600674 
16.4589 11.9977 3566.69 0.384483 
17.0083 12.2749 4070.19 0.166642 
17.5856 12.5088 4545.52 0.201295 
17.7177 13.1504 4179.07 0.347138 
18.1985 12.6955 4474.75 0.154548 
18.5481 12.1686 8809.2 0.0955909 
19.0453 11.7611 7624.11 0.265612 
19.5274 11.3967 7650.37 0.65586 
25.4644 12.6755 0 4.03483 
30.2742 12.9309 0 4.03408 
34.6899 12.169 12.0045 4.04879 
35.881 12.1049 7.71757 3.96317 
37.735 13.3745 6.02734 3.99716 
14.904 13.4559 468.805 0.533114 
15.3999 12.9065 1471.37 0.472594 
15.9475 12.4449 2822.84 0.336171 
16.0142 13.2328 2000.83 0.674276 
16.5093 12.7429 3053.74 0.0779043 
17.109 12.9576 3569.69 0.105115 
16.8483 14.1545 3013.93 0.130772 
17.2505 13.6261 3535.3 0.387584 
18.2498 13.4245 5042.58 0.162764 
18.6945 13.0485 6951.36 0.040141 
18.9263 12.5166 9192.45 0.0599264 
19.3643 12.2006 9265.51 0.154223 
28.8266 12.2988 0 3.98798 
35.188 13.2948 0 4.00032 
36.7977 12.7485 6.4648 4.00303 
15.7483 14.612 558.937 0.612635 
16.2058 14.0342 2049.3 0.271515 
16.5351 14.7616 1237.53 0.422701 
17.8726 15.1913 2026.42 0.42716 
16.6156 13.4622 2748.68 0.252469 
17.2253 15.0028 1852.27 0.349277 
17.4292 14.379 3440.48 0.0979086 
18.0456 14.5313 3442.85 0.0598467 
17.8134 13.8711 3933.26 0.301877 
18.4828 14.0303 4057.4 0.564676 
18.9192 13.5982 4870.29 0.120647 
19.2649 12.9609 7322.16 0.0523867 
19.5104 13.5834 5227.74 0.217797 
19.7929 12.4816 5337.3 0.136306 
19.8211 11.8191 5050.53 0.4975 
15.5477 13.8573 1052.97 0.459557 
16.6519 15.5209 507.747 0.373634 
17.4053 15.7692 684.668 0.404124 
18.1877 15.8937 834.63 0.467063 
18.5442 15.2799 3119.2 0.369554 
18.8376 16.4736 451.643 0.955704 
19.0097 15.7466 2064.29 0.515954 
19.5586 16.1627 919.807 0.340219 
18.6438 14.6547 4522.21 0.877434 
19.143 15.0394 3826.82 0.442739 
19.6618 15.4472 1625.43 0.240321 
19.1198 14.2581 3473.48 0.324748 
19.6687 14.7369 2692.21 0.0865035 
19.7286 14.1148 3440.47 0.119149 
19.7838 13.0779 5370.62 0.0554126 
ITEM: TIMESTEP
60500
ITEM: NUMBER OF ATOMS
225
ITEM: BOX BOUNDS ff ff pp
0 40
0 20
-1 1
ITEM: ATOMS x y c_ps v_speed 
16.019 4.98918 636.994 0.461206 
17.1751 4.28323 725.937 0.373096 
17.8906 4.21383 1252.45 0.27648 
17.9869 4.91209 2725.13 0.362499 
18.482 3.69782 498.511 0.45525 
18.537 4.49255 2278.75 0.766305 
19.1381 4.0837 1989.07 0.257789 
19.6755 4.43723 1918.81 0.460841 
19.5899 3.54088 419.736 0.48171 
19.1322 4.79207 3329.63 0.206877 
19.1711 5.49064 4406.47 0.252668 
19.7039 5.13221 2236.58 0.2627 
19.7256 5.81922 2906.57 0.378377 
19.2229 6.14655 5455.28 0.201922 
19.7461 6.50047 3505.28 0.0780872 
14.719 7.293 902.66 0.443316 
14.8226 6.39631 432.214 0.33999 
16.7306 4.8476 1308.23 0.285368 
17.3702 5.12526 2118.37 0.604631 
16.873 5.57793 2240 0.148364 
17.5563 5.81414 3159.19 0.357709 
18.1166 5.5495 4245.89 0.403298 
18.6096 5.18151 4021.55 0.202042 
17.6357 6.45597 4981.42 0.395998 
18.1825 6.20927 5085.3 0.267375 
18.6738 5.84203 5238.48 0.340549 
18.7186 6.48591 5906.18 0.286003 
19.2476 6.78868 6447.74 0.0926248 
19.7409 7.16607 3824.51 0.0908008 
19.8751 8.09663 7555.65 0.0906173 
15.3316 6.90782 1888.89 0.549184 
15.5074 5.87808 654.293 0.76236 
15.8621 6.49958 2164.74 0.316733 
16.2332 5.6781 1976.08 0.35473 
16.4628 6.29268 3352.95 0.254233 
16.4169 6.96775 2922.46 0.236267 
17.0643 6.27365 4097.01 0.186629 
17.0375 6.90954 3912.18 0.119949 
17.6214 7.07714 5444.49 0.183127 
18.1609 6.84704 5525.1 0.048027 
18.6846 7.08476 6912.75 0.029646 
19.1738 7.3801 8750.88 0.238987 
19.5589 7.74463 11612 0.11995 
30.0171 9.09816 8.61746 3.95288 
33.6045 7.93177 0 3.99759 
14.6107 8.06179 834.202 0.550871 
15.2912 8.39008 1772.35 0.343887 
15.2884 7.7088 2091 0.719464 
15.8548 7.32575 2826.47 0.471893 
16.4036 7.65741 4052.06 0.151403 
16.98 7.55624 4434.4 0.100953 
17.5541 7.66255 6234.86 0.155335 
18.1326 7.53021 5225.97 0.0768349 
18.6893 7.67784 7377.27 0.340806 
19.1652 8.06502 8443.33 0.213166 
19.9085 8.6279 6655.57 0.47269 
28.061 7.25266 0 4.03751 
32.4708 8.56903 2.29414 3.99277 
34.8115 8.10118 0 4.00384 
37.2168 7.2509 2.9235 3.99076 
14.6008 8.80415 816.686 0.444742 
15.9026 8.0402 2938.79 0.332375 
16.0072 8.67759 2692.49 0.641505 
16.6107 8.30064 2685.52 0.528525 
17.2405 8.17421 4393.55 0.40306 
17.9686 8.13264 5630.35 0.463854 
18.5368 8.22905 7074.55 0.459692 
19.0136 8.57173 7694.08 0.463797 
19.5222 8.92351 8544.55 0.581269 
27.7105 8.71972 8.8451 3.94255 
31.0483 7.87582 0 4.01357 
33.3238 9.34488 5.32913 3.99772 
35.1277 9.36422 21.7975 3.98173 
37.7235 8.26339 11.96 3.98669 
38.848 8.3344 525.572 3.82636 
14.7538 9.48999 1056.3 0.722542 
15.4365 9.08071 1776.74 0.53444 
16.5684 9.00359 3786.74 0.388553 
17.1255 8.79199 4862.19 0.268685 
17.6988 8.637 5464.66 0.521464 
18.3485 8.76876 5464.68 0.613338 
18.9106 9.10505 6813.07 0.521012 
19.5725 9.44775 5915.85 0.847394 
26.346 8.4821 0 4.00108 
30.7132 9.90389 15.4438 4.02118 
31.7732 9.56371 9.41256 4.00906 
34.2842 9.93832 23.8895 3.98915 
35.7894 7.39684 0 3.99939 
39.3481 7.68292 147.251 2.241 
39.0913 8.99722 2666.44 1.56317 
15.509 9.77291 2076.94 0.532503 
16.0667 9.39744 2947.82 0.392432 
16.8243 9.61778 3182.34 0.475179 
17.3907 9.34911 4795.74 0.478842 
17.9614 9.19029 5903.87 0.654712 
18.5395 9.48595 6632.65 0.463778 
19.1699 9.77276 6463 0.617248 
25.5012 10.0417 4.49961 3.92525 
28.5521 9.32493 14.1891 4.08135 
31.677 10.6761 34.2902 3.98189 
32.5831 10.3861 37.1501 4.05928 
34.6193 11.0349 18.5715 4.04841 
38.0954 9.32411 2306.6 1.17605 
38.6014 9.51611 2762.4 2.33986 
39.7301 8.49429 236.426 1.30506 
14.8897 10.1752 1194.97 0.659984 
16.2826 10.0016 2859.57 0.276248 
16.8909 10.2845 3586.32 0.206749 
17.4619 9.94225 4553.62 0.306545 
18.0565 9.78875 6574.09 0.299037 
18.7287 10.0691 7905.13 0.457311 
23.6588 9.23313 0 3.91149 
26.7556 10.1845 7.12694 4.00794 
29.5941 10.1733 13.2258 4.08425 
31.7975 11.8253 6.01238 3.94752 
33.552 10.6886 22.3414 4.00953 
37.145 9.24422 41.5078 4.00884 
38.2125 10.3005 307.224 2.66942 
39.2366 10.0956 2707.16 0.685539 
39.5 9.38197 2098.98 0.998571 
15.676 10.4138 2203.59 0.0694209 
16.2986 10.6754 3065.78 0.296015 
16.9142 10.9137 4011.24 0.314601 
17.4874 10.5588 4673.8 0.215745 
18.0691 10.3291 6907.59 0.263023 
18.6446 10.5581 9089.46 0.491902 
20.3992 9.93564 174.005 4.27943 
24.4287 10.624 0 4.02636 
27.2832 11.3125 0 3.9828 
30.6504 11.0301 18.6169 4.01377 
33.9462 11.8215 28.7607 4.07067 
36.144 9.34141 23.7537 3.99805 
37.3349 10.3511 62.5918 3.93908 
39.4516 11.6876 655.047 4.09634 
39.7737 11.1091 1546.46 1.77081 
15.0625 10.8486 1397.81 0.165486 
15.736 11.0995 2535.41 0.413029 
16.3605 11.3307 3410.64 0.250109 
17.4765 11.1904 5149.18 0.270899 
18.0513 10.8818 6974.91 0.197762 
18.6096 11.0538 9817.39 0.335788 
19.6421 10.36 412.304 2.60724 
21.1065 10.3736 97.2681 4.34794 
24.3516 12.099 0 3.92408 
28.5543 10.4051 11.6838 3.94842 
32.9018 11.7128 11.3516 3.9423 
35.7271 10.9875 6.53937 4.00393 
37.939 11.5341 147.695 3.94471 
38.6578 10.9353 322.838 3.21426 
39.4135 10.6005 3445.2 0.596933 
15.1296 11.5404 1527.6 0.191891 
15.823 11.7642 2665.44 0.125939 
16.9431 11.5708 4328.85 0.131705 
17.4787 11.8409 5552.23 0.0603085 
18.0038 11.4545 7041.09 0.146289 
18.0088 12.0569 6811.72 0.214074 
18.5412 11.6019 8533.44 0.25234 
19.1467 11.0907 6766.69 0.696525 
21.0713 11.4496 5.57005 4.07235 
26.0637 10.9812 11.6266 4.11521 
29.6722 11.3233 12.8549 3.95928 
33.6801 13.5281 0 3.99998 
36.823 11.2972 15.2989 3.98933 
38.5967 12.0076 171.003 1.61362 
38.9819 12.9422 14.7769 4.02194 
14.6114 12.0906 633.574 0.533661 
15.2942 12.2294 2044.53 0.639146 
16.4506 12.0165 3368.29 0.39928 
17.0169 12.2789 4110.93 0.187149 
17.5856 12.5079 4660.47 0.194317 
17.7296 13.1444 4173.25 0.226619 
18.2005 12.6893 4514.13 0.118417 
18.5513 12.1647 8513.63 0.1347 
19.0625 11.7586 7306.11 0.364919 
19.557 11.3809 7900.31 0.857444 
25.6658 12.6849 0 4.03111 
30.4758 12.9331 0 4.03082 
34.8924 12.1706 12.2142 4.05181 
36.0792 12.1054 7.63397 3.96321 
37.9349 13.3756 5.98121 3.99737 
14.8795 13.456 485.802 0.455415 
15.3979 12.9317 1337.72 0.52657 
15.9364 12.4411 2682.88 0.179552 
16.0377 13.2261 2020.04 0.295794 
16.5171 12.7392 3128.25 0.24408 
17.1081 12.9596 3646.16 0.124832 
16.8464 14.1431 2881.01 0.333763 
17.2673 13.6219 3422.24 0.367813 
18.2574 13.4204 5459.64 0.185215 
18.6933 13.0472 6989.17 0.0518836 
18.929 12.5144 8954.48 0.10649 
19.3715 12.1913 9304.55 0.290015 
29.026 12.3025 0 3.98905 
35.388 13.2949 0 4.00029 
36.9978 12.7487 6.39966 4.00285 
15.779 14.6128 607.271 0.609226 
16.1942 14.0312 1900.96 0.242356 
16.5532 14.7659 1212.04 0.325309 
17.8878 15.2056 2010.19 0.396663 
16.6352 13.4563 2846.07 0.541526 
17.2353 15.0143 1794.57 0.284382 
17.4265 14.3812 3288.59 0.0527419 
18.0408 14.5346 3193.53 0.149179 
17.8362 13.8805 4034.6 0.615168 
18.4682 14.0073 4351.92 0.431295 
18.9237 13.5964 4950.17 0.147601 
19.2662 12.959 7213.72 0.0755868 
19.5159 13.5782 5267.8 0.120466 
19.7942 12.4731 5296.09 0.205698 
19.836 11.7978 5233.52 1.04677 
15.5258 13.8438 927.714 0.559911 
16.6653 15.5316 521.227 0.313493 
17.4042 15.7878 631.049 0.347438 
18.2087 15.9059 817.149 0.494347 
18.546 15.2722 2988.05 0.260449 
18.834 16.5165 355.683 0.756857 
18.9944 15.7673 1840.78 0.512988 
19.5773 16.1737 772.925 0.493093 
18.6675 14.62 4060.71 0.735242 
19.143 15.0578 3626.68 0.256782 
19.6558 15.4547 1615.37 0.140177 
19.1367 14.2348 3710.3 0.799332 
19.6714 14.7324 2521.8 0.188174 
19.7341 14.1142 3578.82 0.0989656 
19.7873 13.0764 5292.89 0.114881 
ITEM: TIMESTEP
61000
ITEM: NUMBER OF ATOMS
225
ITEM: BOX BOUNDS ff ff pp
0 40
0 20
-1 1
ITEM: ATOMS x y c_ps v_speed 
16.0105 4.96901 560.25 0.410105 
17.1891 4.29775 722.208 0.435201 
17.8991 4.20098 1337.63 0.355982 
17.9794 4.89239 2451.18 0.455993 
18.497 3.68259 555.936 0.407023 
18.5434 4.45509 2207.77 0.695082 
19.1264 4.08931 2011.12 0.367668 
19.6878 4.41771 1698.01 0.445775 
19.6037 3.5284 316.613 0.237099 
19.1418 4.79822 3269.88 0.256838 
19.1755 5.49527 4456.33 0.239697 
19.7 5.12471 2357.78 0.145177 
19.7201 5.8045 2935.34 0.201344 
19.2174 6.14875 5273.3 0.155304 
19.7455 6.49694 3314.52 0.0608331 
14.699 7.30343 718.342 0.447643 
14.8416 6.39548 390.077 0.427719 
16.737 4.85997 1281.34 0.278013 
17.3717 5.1526 2295.87 0.520581 
16.8867 5.58301 2496.04 0.453418 
17.5561 5.8287 3564.21 0.338264 
18.0908 5.54757 4029.89 0.539745 
18.6118 5.16584 3492.92 0.386976 
17.6407 6.48124 4942.59 0.576385 
18.1708 6.19414 4858.88 0.424668 
18.6652 5.83526 4854.97 0.118902 
18.7173 6.49608 5778.73 0.139758 
19.2423 6.79086 6470.57 0.097583 
19.7429 7.16462 3862.71 0.195936 
19.8741 8.09785 7416.14 0.0402626 
15.3306 6.93559 1847.66 0.565352 
15.5305 5.84901 609.354 0.707424 
15.8569 6.51781 2030.85 0.437957 
16.2391 5.66894 1842.93 0.213499 
16.4558 6.30366 3124.16 0.25876 
16.4208 6.98081 2906.65 0.3076 
17.0641 6.2563 3850.98 0.446879 
17.0418 6.91231 3778.51 0.0796286 
17.6204 7.08844 5577.04 0.352181 
18.1635 6.84986 5506.57 0.174126 
18.6863 7.087 7012.36 0.0640664 
19.1819 7.38187 9010.93 0.096823 
19.5629 7.74106 11748.1 0.118503 
30.2147 9.09509 8.30035 3.95528 
33.8043 7.93159 0 3.99782 
14.5977 8.08148 768.244 0.375252 
15.3097 8.40016 1838.74 0.534285 
15.3112 7.72932 2097.04 0.466475 
15.8592 7.34297 2947.48 0.235481 
16.4095 7.66458 4134.95 0.232654 
16.9852 7.56201 4323.14 0.226562 
17.5613 7.6726 6045.1 0.38216 
18.1427 7.52753 5060.44 0.350159 
18.7045 7.68216 7401.02 0.288267 
19.1719 8.06816 8388.76 0.152716 
19.9327 8.63342 6514.53 0.534531 
28.2628 7.24932 0 4.03389 
32.6705 8.56842 2.27656 3.99247 
35.0117 8.10107 0 4.00347 
37.4163 7.24997 2.90251 3.99086 
14.6263 8.8042 832.542 0.576191 
15.9163 8.05428 3007.39 0.473949 
16.0341 8.69311 2790.66 0.58018 
16.6335 8.30269 2728.58 0.369857 
17.2564 8.19131 4368.65 0.539079 
17.9935 8.13762 5321.37 0.520308 
18.5587 8.23642 7134.79 0.440664 
19.0278 8.58483 7519.39 0.357963 
19.5473 8.92872 8284.58 0.4745 
27.9077 8.71603 7.98153 3.94356 
31.249 7.87483 0 4.01227 
33.5237 9.34499 5.33364 3.99737 
35.3268 9.36212 21.6216 3.98192 
37.9228 8.26325 16.9721 3.98673 
39.0319 8.31219 1810.55 3.52129 
14.7892 9.50373 1074.51 0.785163 
15.459 9.08212 1879.89 0.366323 
16.5846 9.01483 4146.45 0.385969 
17.1362 8.80163 4923.66 0.304514 
17.7221 8.65384 5121.51 0.639029 
18.376 8.78405 5484.76 0.618237 
18.9302 9.12036 6631.95 0.504612 
19.6108 9.45825 5566.36 0.7209 
26.546 8.48047 0 4.00096 
30.9142 9.90417 15.1204 4.02112 
31.9736 9.56154 9.23242 4.00959 
34.4836 9.93792 23.6804 3.98892 
35.9893 7.39676 0 3.99945 
39.3704 7.57455 125.475 2.2021 
39.0682 8.90732 2521.08 1.6891 
15.5333 9.76656 2188.14 0.468776 
16.0869 9.40111 3199.07 0.440395 
16.8409 9.60369 3268.81 0.387287 
17.4148 9.34748 4801.77 0.511571 
17.9908 9.20363 6178.25 0.595454 
18.5537 9.502 6864.61 0.426605 
19.2009 9.78128 6272.68 0.701727 
25.6976 10.0424 4.15364 3.93097 
28.756 9.32694 13.3708 4.07804 
31.8758 10.6769 32.8769 3.97075 
32.7861 10.3838 35.9043 4.06288 
34.8217 11.0335 18.4357 4.04753 
38.1151 9.29589 661.387 0.72548 
38.7596 9.54451 1413.66 3.60919 
39.6809 8.55032 914.133 1.59206 
14.9228 10.1794 1324.71 0.672366 
16.2931 10.0014 2944.66 0.213597 
16.9003 10.2711 3493.35 0.426073 
17.4756 9.94556 4542.46 0.290673 
18.0718 9.79323 6881.21 0.351322 
18.755 10.067 8148.25 0.590009 
23.8545 9.22775 0 3.91977 
26.9561 10.1842 7.1673 4.0102 
29.7982 10.1718 12.773 4.07805 
31.9949 11.8284 5.9528 3.95032 
33.7525 10.6916 22.2818 4.01059 
37.3447 9.24252 197.838 3.95458 
38.3302 10.2344 318.064 2.73415 
39.2477 10.0508 1781.17 1.76358 
39.5629 9.36634 952.133 1.73067 
15.6797 10.417 2115.47 0.142658 
16.3145 10.6639 2877.94 0.455635 
16.927 10.9179 3872.24 0.188367 
17.4952 10.5588 4656.85 0.160028 
18.0834 10.3308 6822.35 0.319273 
18.6692 10.5528 8977.27 0.515358 
20.6097 9.90328 106.049 4.23405 
24.6299 10.6278 0 4.02378 
27.4824 11.3147 0 3.98441 
30.8512 11.0323 18.3246 4.01599 
34.1494 11.8236 28.1147 4.05709 
36.3439 9.34151 23.6697 3.99717 
37.5306 10.3505 128.873 3.87876 
39.5881 11.7119 2128.44 1.23101 
39.7459 11.1876 2907.31 1.5174 
15.0698 10.8505 1469.05 0.13703 
15.7356 11.114 2503.43 0.136611 
16.3562 11.3395 3235.01 0.150209 
17.4837 11.1861 5184.11 0.148612 
18.0623 10.8827 6876.15 0.263209 
18.629 11.0505 9565.18 0.438693 
19.7699 10.3172 284.212 2.78779 
21.3244 10.3661 76.5284 4.36981 
24.5475 12.113 0 3.93033 
28.7517 10.4064 11.2317 3.94957 
33.099 11.7127 10.8259 3.94541 
35.9273 10.987 6.64965 4.00438 
38.1329 11.5312 367.542 3.79177 
38.7923 11.0252 351.153 3.23707 
39.4475 10.6218 2105.85 1.46144 
15.1215 11.5412 1439.85 0.13999 
15.8188 11.7682 2629.08 0.157609 
16.9435 11.5749 4283.04 0.0949427 
17.4726 11.8365 5470.09 0.193221 
18.0126 11.4497 6917.26 0.240691 
18.0057 12.0531 6497.72 0.113125 
18.555 11.594 8440.88 0.358632 
19.1723 11.0736 6221.87 0.0652861 
21.2698 11.4931 3.05662 4.05709 
26.2691 10.9846 11.3209 4.10266 
29.87 11.3249 12.4778 3.95664 
33.8801 13.5285 0 3.99998 
37.0225 11.2981 15.5116 3.99043 
38.614 12.0867 295.784 1.68635 
39.1831 12.9435 12.5562 4.02414 
14.5873 12.1059 589.086 0.604112 
15.2691 12.2454 1789.22 0.540896 
16.4417 12.0289 3276.33 0.187364 
17.0221 12.2844 4011.3 0.11992 
17.5994 12.5162 4809.97 0.373756 
17.731 13.1331 4439.7 0.210838 
18.2056 12.6839 4640.24 0.207637 
18.5588 12.1603 8141 0.214243 
19.0754 11.746 7044.98 0.354343 
19.59 11.3711 7110.2 0.0711564 
25.8671 12.6933 0 4.02781 
30.6773 12.9351 0 4.02787 
35.095 12.1722 12.3092 4.05466 
36.2773 12.1059 7.54923 3.96327 
38.1348 13.3766 5.93495 3.99758 
14.8579 13.4529 517.32 0.427406 
15.3979 12.9575 1339.78 0.490855 
15.9286 12.451 2541.83 0.369683 
16.043 13.2205 1894.79 0.0803334 
16.5277 12.7307 3121.95 0.277714 
17.1196 12.9624 3897.99 0.323605 
16.8417 14.1238 2747.78 0.433234 
17.2866 13.6119 3468.4 0.510412 
18.2629 13.4134 5507.9 0.158869 
18.6957 13.0426 6932.99 0.15553 
18.9363 12.5115 8788.46 0.20285 
19.3821 12.1821 9115.12 0.236144 
29.2254 12.3059 0 3.99004 
35.588 13.295 0 4.00026 
37.198 12.7489 6.3354 4.00266 
15.8081 14.6188 605.315 0.575548 
16.1878 14.017 1782.72 0.420069 
16.567 14.7699 1165.68 0.254781 
17.9004 15.2144 2194.25 0.179125 
16.663 13.4509 2883.95 0.528262 
17.2405 15.0272 1727.94 0.272783 
17.425 14.3817 2982.89 0.0581526 
18.0403 14.544 3029.28 0.279293 
17.8609 13.8849 4122.38 0.300287 
18.4646 14.0003 4578.52 0.176773 
18.9329 13.597 5022.44 0.195801 
19.2713 12.9555 7170.85 0.16676 
19.5222 13.5768 5426.16 0.175958 
19.8015 12.467 5343.96 0.152414 
19.8612 11.803 4950.04 1.02907 
15.5064 13.8231 857.382 0.564266 
16.6781 15.5375 546.25 0.252698 
17.4102 15.8034 595.492 0.340524 
18.2283 15.9204 825.169 0.474973 
18.5295 15.2625 2852.41 0.429194 
18.8308 16.5486 309.949 0.532463 
18.983 15.7888 1552.92 0.437585 
19.5977 16.1871 645.324 0.452232 
18.6847 14.5966 3714.54 0.432726 
19.145 15.0629 3282.97 0.0521659 
19.655 15.4598 1531.45 0.0944325 
19.1569 14.1998 4048.38 0.614499 
19.6782 14.7278 2369.7 0.103968 
19.7392 14.1099 3903 0.279494 
19.7923 13.0729 5241.4 0.121085 
ITEM: TIMESTEP
61500
ITEM: NUMBER OF ATOMS
225
ITEM: BOX BOUNDS ff ff pp
0 40
0 20
-1 1
ITEM: ATOMS x y c_ps v_speed 
16.0008 4.95287 520.767 0.343196 
17.205 4.31483 724.149 0.499836 
17.9041 4.18022 1372.51 0.510373 
17.9753 4.86983 2396.29 0.466392 
18.5115 3.66938 653.08 0.377375 
18.5485 4.42896 2271.44 0.334641 
19.1084 4.08117 2022.21 0.395423 
19.6974 4.40397 1414.55 0.216328 
19.6056 3.52468 294.707 0.092479 
19.148 4.80602 3268.54 0.104544 
19.1856 5.48973 4364.56 0.15802 
19.6961 5.12529 2553.64 0.0601236 
19.7216 5.80309 2936.74 0.179157 
19.2192 6.15816 5175.64 0.193412 
19.7447 6.4946 3402.62 0.0497901 
14.6794 7.31178 641.813 0.400221 
14.8654 6.3918 369.341 0.540115 
16.7391 4.87457 1147.14 0.324552 
17.3914 5.17053 2346.36 0.588818 
16.9031 5.60253 2672.87 0.509956 
17.5435 5.84508 3942.19 0.422226 
18.071 5.53491 3659.36 0.466509 
18.6104 5.14841 3170.65 0.297811 
17.6355 6.50795 4795.33 0.509644 
18.1551 6.18316 4567.31 0.358153 
